Image	Name	Class	Parent	ROI	Centroid_X	Centroid_Y	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area	centroid_x_zeroscaled	centroid_y_zeroscaled	centroid_distances	fly_section_ID	fly_ID	section_ID
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	678.97	360.96	5.0979	8.1229	0.9709	3.1374	1.8077	0.7081	2.3333	35	3.1773	10	0	10	62.6	939	9.4929	81	50	31	3.3333	50	3.7733	12	0	12	41.1751	23.7941	0.9139	8.2092	6.9432	0.3755	2.3	1.662	10	0	38.9182	11.7388	81	23	0.7182	1.8331	12	0	2.2947	1.3036	6	0	35.1789	6.5379	54	23	0.3053	0.7157	4	0	0.1045	4	26.361	15.4333	71.0517	3.5256	275.1597	734.832	273.44000000000005	22.44999999999999	274.3600482942078	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	689.32	360.56	24.3129	18.8009	0.8643	7.2612	4.4224	0.7876	1.8485	122	2.513	12	0	12	72.0758	4757	13.342	107	44	63	1.9545	129	2.3627	12	0	12	155.681	45.4002	0.9491	15.4181	13.7187	0.2812	2.995	1.5871	12	0	41.6784	16.6201	107	18	0.495	1.2451	12	0	3.2229	1.2111	6	0	35.6355	8.6881	63	18	0.2048	0.504	4	0	0.1568	6	35.3872	23.892	72.9982	8.8199	586.0642	1930.2153	283.7900000000001	22.05000000000001	284.64533475888913	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	658.66	360.64	25.8815	20.5766	0.7682	8.2098	4.47	0.7896	2.3944	170	2.9349	12	0	12	83.7606	5947	17.7245	116	47	69	3.493	248	3.2288	13	0	13	167.4453	47.0465	0.9507	15.7998	14.0026	0.2522	2.2279	1.7163	12	0	37.4186	23.6867	116	8	0.7163	1.9248	13	0	2.195	1.3561	11	0	28.2535	10.0376	63	8	0.1671	0.7548	11	0	0.1505	7	29.2146	22.0467	66.7097	9.047	288.8293	734.832	253.13	22.129999999999995	254.09552101522766	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	717.52	360.92	15.6857	17.4031	0.6508	7.2035	3.0371	0.9094	7.5778	341	7.9186	29	0	29	102.1778	4598	26.1336	143	51	92	7.9333	357	8.9783	32	0	32	177.2488	48.1387	0.9612	17.3684	12.6163	0.6705	3.4403	3.0796	29	0	38.615	24.4476	143	21	0.8805	3.6703	32	0	2.9828	1.2778	6	0	31.5872	9.6225	86	21	0.1007	0.3249	2	0	0.0922	8	57.3961	61.627	81.5445	29.4276	779.2046	1920.0259	311.99	22.410000000000025	312.79381100015394	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	648.41	365.45	6.6664	10.0105	0.836	3.8658	2.4062	0.8214	5.6	112	5.3449	20	0	20	63.6	1272	13.6629	92	42	50	5.4	108	5.2656	20	0	20	96.8594	36.8292	0.8974	12.4969	9.7854	0.5695	2.5181	2.1999	20	0	31.1968	14.7423	92	8	0.6506	2.2706	20	0	2.2489	1.4061	11	0	28.3668	10.9863	65	8	0.2358	1.0705	11	0	0.0611	4	25.3162	13.9187	64.3805	9.047	217.1744	433.8042	242.88	26.939999999999998	244.36951119155597	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	637.61	374.4	9.0193	11.3205	0.8844	4.4357	2.589	0.7778	12.08	302	9.6519	35	0	35	95.48	2387	22.9875	136	66	70	12.64	316	11.328	40	0	40	132.9366	41.3001	0.9794	14.4733	12.2471	0.514	3.5337	3.7247	35	0	31.6716	20.1596	136	17	1.0059	4.4623	40	0	2.8576	1.2732	7	0	26.6234	7.05	70	17	0.0854	0.3505	4	0	0.0599	6	67.2603	65.8943	126.286	15.0408	1876.8502	3855.364	232.08000000000004	35.889999999999986	234.83870741425915	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	767.44	381.51	46.6651	35.2745	0.4713	13.8942	6.2289	0.931	3.3089	407	3.6645	17	0	17	100.2033	12325	23.5455	146	44	102	4.7154	580	4.3805	20	0	20	263.1283	66.2283	0.7539	22.6382	15.7623	0.6877	2.8975	1.9434	17	0	42.3908	31.7754	146	16	0.9391	2.6062	20	0	2.8055	1.2619	6	0	29.4618	14.0145	106	16	0.0945	0.3747	3	0	0.1797	4	41.9308	52.3444	54.7431	8.2914	438.3479	1355.0505	361.9100000000001	43.0	364.4555502389833	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	779.08	381.0	0.3921	2.3106	0.923	0.8823	0.609	0.0	3.0	9	1.0	4	2	2	60.3333	181	4.5092	65	56	9	1.3333	4	1.5275	3	0	3	29.4108	20.1877	0.9069	7.6025	5.5064	0.6453	2.4487	2.3885	11	0	47.5256	16.7671	81	19	1.359	2.4862	12	0	2.4267	2.4283	11	0	47.0133	16.8839	81	19	1.36	2.5236	12	0	0.007	7	109.8958	68.4045	224.1728	8.2914	1978.8899	8113.7476	373.55000000000007	42.49000000000001	375.9587777935236	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	175.12	386.94	11.3722	12.5834	0.9025	4.6061	3.308	0.6456	4.6364	153	2.4599	11	0	11	54.4545	1797	7.4502	69	39	30	1.0606	35	2.0301	9	0	9	144.7009	42.8964	0.9882	14.2964	12.5243	0.4228	5.9378	1.6343	11	0	28.0162	11.3216	69	15	0.1919	0.8763	9	0	6.0653	1.4745	10	0	25.4273	7.753	56	15	0.1068	0.6079	6	0	0.0787	7	139.9939	122.7832	202.3156	101.5307	2939.009	8331.8486	-230.40999999999997	48.43000000000001	235.44475572838735	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	731.83	417.99	11.3722	12.8571	0.8645	4.9101	2.6434	0.8419	2.4839	77	1.6507	7	0	7	79.7742	2473	9.1641	94	62	32	2.8065	87	2.2124	9	0	9	59.2137	29.4683	0.8569	10.5675	7.7452	0.619	3.0446	1.4993	7	0	47.828	19.9856	94	24	0.9682	1.4911	9	0	3.1825	1.4333	7	0	39.9683	12.7655	85	24	0.5159	0.7455	5	0	0.1697	6	23.3648	8.7552	61.0875	3.2277	310.3689	1355.0505	326.30000000000007	79.48000000000002	335.8403793470941	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	720.5	422.82	45.0965	28.0475	0.7204	10.7402	6.441	0.8255	1.4711	178	2.6742	19	0	19	98.4876	11917	16.9155	151	66	85	2.8017	339	2.8155	20	0	20	140.3874	44.9148	0.8745	15.982	11.7215	0.6584	2.0333	1.8791	19	0	63.6639	29.0606	151	29	1.2944	2.0405	20	0	2.318	1.2158	6	0	46.0335	14.175	104	29	0.5314	0.7377	4	0	0.3232	10	29.9185	17.3645	72.9982	5.5005	381.7166	1930.2153	314.97	84.31	326.0587017700954	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	739.21	423.54	17.2543	18.6732	0.6218	7.0871	4.3942	0.8501	2.92	146	3.1288	11	0	11	85.66	4283	15.2672	114	50	64	4.42	221	3.2519	13	0	13	114.898	40.403	0.8845	14.4352	11.0754	0.5614	2.223	1.7186	11	0	42.2061	22.838	114	23	1.1824	2.0668	13	0	2.0813	1.2162	5	0	33.374	10.8499	90	23	0.5244	0.6742	3	0	0.1585	5	26.5149	12.5961	57.7089	5.2382	107.7831	208.7165	333.68000000000006	85.03000000000003	344.34349609074957	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	728.62	426.21	10.1957	15.0648	0.5645	6.207	2.8268	0.9203	2.1379	62	2.2792	7	0	7	69.5862	2018	3.9598	78	60	18	0.8966	26	1.3187	4	0	4	34.5086	25.0035	0.6936	10.2584	4.9239	0.8945	2.1075	1.6581	7	0	56.5806	13.4264	78	32	0.6344	0.9182	4	0	2.0938	1.3059	5	0	50.6875	11.9641	74	32	0.5156	0.6422	3	0	0.2763	5	6.8306	6.1036	12.4807	3.9727	17.6466	30.435	323.09000000000003	87.69999999999999	334.7811794291908	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	731.72	425.05	3.9214	6.6702	1.0	2.3126	1.8786	0.5874	4.7	47	5.1865	17	0	17	78.2	782	8.324	96	67	29	2.9	29	4.7246	15	0	15	8.6272	12.3009	0.7165	5.1097	2.1908	0.9236	3.5417	3.7064	17	0	60.4583	16.5581	96	40	1.6667	3.1714	15	0	2.7143	1.9779	6	0	47.7857	4.6933	57	40	0.7857	0.5789	2	0	0.3738	4	6.1247	4.6054	12.0603	3.2277	17.3057	31.3862	326.19000000000005	86.54000000000002	337.47457341257586	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	663.75	427.45	25.4893	25.4906	0.493	8.0633	4.6403	0.8564	4.0	276	4.7743	27	0	27	83.2464	5744	21.9568	132	45	87	4.3478	300	4.8289	28	0	28	209.4046	52.3962	0.9585	18.3035	14.4021	0.5629	2.97	2.2576	27	0	37.2345	21.9064	132	14	0.803	2.2894	28	0	2.8168	1.5255	10	0	30.3922	10.871	84	14	0.2759	0.6681	8	0	0.1221	11	52.9919	59.2538	96.3891	21.813	742.3235	2854.8831	258.22	88.94	273.10783950666814	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	725.72	431.43	5.0979	8.1897	0.9551	2.9204	2.0874	0.7873	2.1333	32	1.9952	7	0	7	70.0667	1051	8.3278	85	57	28	3.2	48	2.2424	9	0	9	31.3715	21.0915	0.8862	7.5348	5.6161	0.6222	2.3059	1.3975	7	0	46.9294	15.491	85	26	1.1059	1.4962	9	0	2.3429	1.2498	6	0	41.9714	11.6941	73	26	0.6571	0.7399	3	0	0.1298	5	7.7919	6.7014	11.6602	5.2303	27.2465	56.9894	320.19000000000005	92.92000000000002	333.4003036891239	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	525.71	432.76	12.9407	13.3675	0.9101	4.6484	3.7708	0.629	1.8611	67	1.2225	4	0	4	49.3056	1775	3.9339	57	40	17	0.4444	16	0.6522	2	0	2	149.7988	43.4837	0.9956	14.3477	13.1505	0.3009	2.7728	1.5137	6	0	35.9478	10.0492	57	18	0.2167	0.4934	2	0	2.8674	1.5109	6	0	34.562	9.4571	53	18	0.1931	0.4689	2	0	0.0774	7	149.5968	126.286	279.2471	60.7441	7849.3721	20258.2754	120.18000000000006	94.25	152.72948274645606	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	717.56	431.12	5.49	9.5631	0.7544	3.9547	1.8654	0.8473	2.5625	41	2.9882	11	0	11	69.0	1104	7.7889	86	56	30	2.625	42	3.0083	11	0	11	29.4108	26.3873	0.5308	11.7794	3.7807	0.9591	1.9221	1.8047	11	0	52.0779	12.3967	86	35	0.987	1.7282	11	0	1.7541	1.3248	6	0	47.6393	9.116	68	35	0.5574	0.7858	3	0	0.1642	4	6.1938	6.1129	7.1246	5.4248	14.3731	17.6806	312.03	92.61000000000001	325.48322998274426	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	712.79	432.75	8.235	11.5061	0.7817	4.3357	2.9107	0.7832	1.5833	38	3.4379	17	0	17	75.0	1800	18.7779	132	49	83	1.9583	47	3.5689	18	0	18	39.9986	24.879	0.8121	9.6536	4.9704	0.8643	2.1714	2.5961	19	0	50.9333	23.3515	132	28	1.0571	2.6011	19	0	2.3457	2.2867	19	0	43.8025	19.5515	130	28	0.7901	2.195	19	0	0.195	6	7.1267	5.3157	12.1083	4.1079	13.1453	31.4988	307.26	94.24000000000001	321.38743783788436	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	735.17	435.61	15.2936	14.384	0.9289	5.2199	3.7863	0.6026	2.122	87	2.3043	9	0	9	75.1463	3081	14.2224	105	52	53	2.5366	104	2.6372	10	0	10	145.8774	43.3516	0.9754	14.6822	12.7234	0.515	2.1774	1.37	9	0	31.793	20.5079	105	6	0.5672	1.2816	10	0	2.1843	1.2108	8	0	26.423	13.6334	71	6	0.3233	0.6796	6	0	0.0971	10	31.6296	20.1163	81.1064	11.6602	68.5567	208.7165	329.64	97.10000000000002	343.6436229584364	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	286.41	433.98	3.5293	6.7134	0.9841	2.2834	1.9603	0.6658	8.1818	90	5.9467	22	2	20	71.1818	783	13.0447	97	50	47	4.7273	52	6.8278	21	0	21	27.8422	20.7546	0.8122	7.4787	5.6088	0.6823	6.4795	2.4558	22	2	32.7123	18.6759	97	18	0.7123	3.0618	21	0	6.1774	0.8401	8	4	25.8871	8.3413	55	18	0.0	0.0	0	0	0.1024	4	63.3055	63.3031	122.8289	3.7869	1532.9843	5671.6646	-119.11999999999995	95.47000000000003	152.6567892365092	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	293.24	436.74	9.0193	11.1811	0.9066	3.8007	3.2073	0.5154	5.16	129	2.3395	13	3	10	55.36	1384	5.3376	66	42	24	2.24	56	2.1071	8	0	8	83.9187	34.3581	0.8933	12.5014	8.1408	0.7475	5.0553	1.8173	13	0	31.3318	12.9715	66	14	0.5392	1.3297	8	0	5.0417	1.7451	11	0	28.2031	10.0645	54	14	0.3177	1.0068	8	0	0.1067	6	68.6863	39.6497	198.1263	3.7869	2005.9423	5775.4185	-112.28999999999996	98.23000000000002	149.19174575022572	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	721.55	437.95	7.4507	10.775	0.8064	4.2804	2.4279	0.7633	6.2727	138	4.9587	15	0	15	99.1364	2181	20.3008	129	65	64	7.7273	170	5.8812	19	0	19	51.7629	26.6942	0.9128	9.2702	7.38	0.6413	2.2847	3.1528	15	0	46.2774	31.4142	129	9	2.0146	3.9314	19	0	1.5217	1.9164	12	0	36.1652	21.4247	98	9	0.9217	2.1364	14	0	0.1371	6	8.2806	7.1007	16.268	4.141	23.0628	56.9894	316.02	99.44	331.2958707862203	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	703.21	438.58	14.5093	17.6811	0.5832	6.1643	3.3383	0.8783	2.878	118	2.8213	10	0	10	64.3659	2639	10.5446	86	47	39	3.5366	145	3.2795	12	0	12	122.7409	43.4404	0.8174	15.554	10.9182	0.7243	2.8608	1.5613	10	0	41.0633	11.2355	86	27	0.7722	1.6843	12	0	2.8582	1.2808	6	0	37.5891	5.9605	58	27	0.36	0.6142	3	0	0.1217	8	13.2954	11.9058	22.6208	7.4058	43.4703	122.7139	297.68000000000006	100.07	314.04997580003095	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	710.22	437.02	7.0586	9.451	0.993	3.2089	2.7174	0.4761	2.75	55	2.2213	9	0	9	70.75	1415	10.6271	88	53	35	1.9	38	2.6537	10	0	10	24.705	19.4931	0.817	7.1066	5.2689	0.5896	2.2	1.6974	9	0	54.3846	16.2795	88	32	0.7692	1.6935	10	0	1.9556	1.3644	5	0	47.1111	12.6836	81	32	0.2667	0.5394	2	0	0.2702	4	5.3091	4.8614	7.4058	4.1079	11.2062	19.4267	304.69000000000005	98.50999999999999	320.21901286463304	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	284.59	440.04	14.1172	17.6084	0.5722	5.7727	4.0883	0.6326	8.9	356	4.6177	18	1	17	84.175	3367	18.2713	111	53	58	6.175	247	5.203	18	0	18	83.9187	36.909	0.7741	14.1331	7.2347	0.8663	6.3349	2.9076	18	0	40.5826	24.5724	111	18	1.1743	3.2538	18	0	5.7584	1.9609	9	0	30.7865	11.8636	81	18	0.0506	0.3057	3	0	0.1639	5	32.5254	8.3545	121.9983	4.0029	178.896	509.4143	-120.94	101.53000000000003	157.9076454767153	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	680.36	439.4	16.8622	18.3423	0.6298	6.3776	4.5928	0.717	4.5106	212	6.9027	35	0	35	91.4255	4297	23.4555	145	55	90	4.6809	220	6.9317	34	0	34	116.0745	43.2958	0.7781	14.7686	11.4361	0.6753	3.1371	3.0595	35	0	48.903	22.7387	145	23	1.0134	3.1929	34	0	2.881	1.4007	7	0	40.9722	10.5504	84	23	0.3294	0.5562	2	0	0.1502	4	11.9047	10.5006	21.813	4.8048	52.2331	108.55	274.83000000000004	100.88999999999999	292.7632507675784	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	717.03	440.85	5.8822	8.7294	0.97	3.2572	1.9977	0.777	2.5	40	2.8752	10	0	10	79.0	1264	8.3347	90	59	31	2.875	46	3.1172	11	0	11	23.1365	20.332	0.7033	8.5634	2.952	0.9222	2.0923	1.7386	10	0	39.6154	30.9332	90	7	1.0308	1.9282	11	0	1.9592	1.1719	4	0	26.7551	23.8376	88	7	0.4286	0.6455	2	0	0.2033	4	4.4854	4.5386	4.7232	4.141	7.4924	9.7247	311.5	102.34000000000003	327.8806575569837	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	687.59	438.95	4.7057	7.5247	1.0	2.6991	2.1055	0.6252	3.9231	51	2.8125	12	1	11	64.3846	837	7.6544	80	55	25	2.0769	27	2.8125	10	0	10	43.1358	24.9305	0.8721	9.2523	6.2946	0.7046	3.5043	1.3467	12	1	50.6435	6.6652	80	31	0.6261	1.2245	10	0	3.451	1.0401	5	1	48.8922	3.9724	62	31	0.4412	0.6686	3	0	0.0807	5	18.9676	18.2784	38.8756	4.8048	122.6352	396.5226	282.06000000000006	100.44	299.40948081181403	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	711.95	445.41	15.2936	15.6136	0.7883	5.8719	3.2423	0.8146	2.6905	113	3.4322	16	0	16	86.2381	3622	16.9732	120	52	68	3.5	147	3.8207	17	0	17	85.4873	33.99	0.9298	12.1249	9.7691	0.4724	2.3514	2.0498	16	0	40.8288	28.9969	120	7	1.0946	2.3019	17	0	2.2722	1.5672	10	0	30.2333	19.3755	79	7	0.5333	1.2345	8	0	0.1695	6	10.8587	8.7201	23.9647	4.6151	29.5239	54.1175	306.4200000000001	106.90000000000003	324.53170322789737	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	690.3	445.25	6.6664	9.8141	0.8698	3.3341	2.9032	0.611	3.3333	70	3.1198	13	0	13	72.1429	1515	12.0178	96	58	38	1.8571	39	3.6371	13	0	13	67.8408	33.8988	0.7419	12.7433	7.0049	0.8768	3.5057	1.4335	13	0	47.1149	15.6899	96	24	0.7356	1.4661	13	0	3.5294	1.0264	6	1	43.6797	12.7577	84	24	0.5817	0.7128	3	0	0.1028	7	11.9604	11.0471	18.1958	6.205	48.3357	96.54	284.77	106.74000000000001	304.1173794770697	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	280.7	447.51	17.6465	18.3593	0.6579	6.6386	4.184	0.8409	5.4375	261	1.5004	10	3	7	58.1042	2789	9.0981	74	43	31	1.2292	59	1.491	6	0	6	127.0545	43.921	0.8277	16.2713	9.5141	0.8219	6.1254	1.39	12	0	36.5138	11.4803	74	22	0.3089	0.8505	6	0	6.2437	1.3376	12	0	32.7993	6.799	58	22	0.1505	0.5486	5	0	0.1292	4	39.0584	12.9155	122.0481	8.3545	295.9002	538.1439	-124.82999999999998	109.0	165.72123853024993	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	674.6	447.47	22.7443	20.0403	0.7117	7.4431	4.7931	0.8233	4.7258	293	5.3106	21	0	21	98.9032	6132	22.1661	149	61	88	4.629	287	5.4419	22	0	22	118.4273	42.8575	0.8102	15.6944	10.1739	0.8164	3.6066	2.7582	21	0	54.3115	27.8067	149	21	1.2918	3.0538	22	0	3.321	1.4301	8	0	42.9342	14.4241	91	21	0.4403	0.8179	8	0	0.1871	6	16.2332	16.9138	24.1262	9.9541	97.5708	194.6282	269.07000000000005	108.96000000000004	290.2945857228481	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	696.38	448.02	20.3915	18.6817	0.7342	7.2111	4.0889	0.8498	4.7273	260	5.2509	18	0	18	140.2	7711	24.5873	179	94	85	7.9273	436	5.805	22	0	22	76.8601	36.0293	0.744	13.3779	8.2656	0.7858	3.415	3.2458	18	0	78.455	44.6849	179	32	2.62	4.533	22	0	2.9172	1.82	8	0	55.0345	22.8957	134	32	0.6069	0.9596	5	0	0.2534	4	7.0679	5.7834	11.844	4.8606	20.7333	36.1876	290.85	109.50999999999999	310.78314400880885	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	657.28	448.31	11.3722	12.2028	0.9597	4.1049	3.5175	0.5084	1.7742	55	1.6675	6	0	6	76.5484	2373	10.7636	94	55	39	1.5806	49	1.9283	5	0	5	91.7616	35.3766	0.9214	12.9371	9.053	0.7082	2.594	1.3749	6	0	43.1154	17.3848	94	22	0.3889	0.9439	5	0	2.7192	1.2839	6	0	38.0099	11.5617	76	22	0.2069	0.4736	2	0	0.1152	4	32.5255	20.5289	83.7594	5.2849	333.5755	879.5435	251.75	109.80000000000001	274.652694325033	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	703.91	451.32	3.5293	6.6912	0.9906	2.4571	1.7165	0.6658	4.1818	46	4.6437	13	0	13	96.1818	1058	22.0355	122	59	63	4.0909	45	4.8261	13	0	13	38.0379	23.0214	0.9019	8.3021	6.4944	0.5106	2.4757	1.9646	13	0	38.0388	22.8529	122	16	0.5243	1.9746	13	0	2.2717	1.2501	5	0	31.087	8.6325	63	16	0.0978	0.2987	1	0	0.0773	5	14.3294	11.9676	37.3543	3.0917	30.9793	54.1175	298.38	112.81	318.9932922492258	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	698.23	455.28	4.3136	7.5777	0.944	2.8569	1.8664	0.7981	5.3846	70	4.6105	14	0	14	89.6154	1165	14.9139	110	65	45	5.7692	75	4.8675	15	0	15	48.6258	26.479	0.8715	10.3426	6.536	0.7215	3.1587	2.1407	14	0	47.5079	19.0157	110	28	0.8016	2.3152	15	0	2.9027	1.4818	6	0	42.6637	12.2581	109	28	0.2301	0.5002	2	0	0.0795	7	22.2672	20.8054	41.0978	3.0917	59.9426	161.8269	292.70000000000005	116.76999999999998	315.1325481444277	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	679.38	460.14	43.1358	36.1893	0.4139	16.6791	4.3299	0.9788	13.0	1469	4.1533	23	2	21	73.0531	8255	9.4989	95	44	51	1.8673	211	3.3475	18	0	18	250.5797	64.7127	0.7519	26.5873	13.9499	0.8638	7.7609	4.4459	23	0	44.6	16.9651	95	21	0.4609	1.5868	18	0	6.6376	3.6302	19	0	38.4991	10.9188	70	21	0.1594	0.3963	2	0	0.1723	5	17.5339	18.1958	21.3874	10.3416	113.9033	168.0618	273.85	121.63	299.6459233829154	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	657.42	457.09	19.9993	17.1798	0.8515	6.8817	3.5424	0.8469	3.2364	178	4.2556	16	0	16	84.8182	4665	14.1619	108	55	53	4.2364	233	4.4926	18	0	18	131.3681	44.7839	0.8231	16.2999	10.8807	0.7724	2.3976	2.0964	16	0	41.3175	21.8235	108	20	0.9763	2.364	18	0	2.234	1.2691	5	0	32.8333	9.3981	71	20	0.3404	0.5638	3	0	0.1479	7	27.9226	21.7713	82.5643	5.2849	199.5801	937.7021	251.89	118.57999999999998	278.40579825140134	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	276.56	455.92	9.0193	10.7913	0.9733	3.6777	3.0292	0.4682	9.9167	238	3.5499	16	4	12	74.375	1785	12.7478	95	55	40	4.2917	103	3.7239	12	0	12	104.3102	37.3896	0.9376	13.1837	9.871	0.6537	6.6791	1.8767	16	2	40.8955	12.0826	95	28	0.4104	1.6522	12	0	6.3607	1.241	10	2	37.6025	4.8409	54	28	0.0287	0.2295	3	0	0.0816	5	61.7545	76.182	122.7832	8.8285	686.7981	2343.3442	-128.96999999999997	117.41000000000003	174.4086265068331	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	343.02	459.63	19.9993	17.6308	0.8085	6.2504	4.5993	0.698	4.9815	269	2.723	12	0	12	64.2222	3468	10.238	83	46	37	1.5926	86	1.8482	7	0	7	177.641	47.8612	0.9745	16.4883	14.3615	0.4603	6.0177	2.237	15	0	33.5916	14.4551	83	13	0.2848	0.941	7	0	6.1579	2.1284	15	0	29.4461	8.8778	57	13	0.1078	0.5361	6	0	0.1085	5	104.8786	56.2654	219.3174	13.6389	5563.8047	20258.2754	-62.50999999999999	121.12	136.2995029337965	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	292.5	459.94	12.5486	12.0967	1.0	4.1779	3.5076	0.5272	7.2188	231	2.8481	15	4	11	56.3438	1803	8.5104	77	44	33	2.2188	71	3.0239	11	0	11	139.6031	41.9106	0.9987	13.7531	12.5243	0.3018	6.5882	1.5637	15	2	31.3221	9.5069	77	23	0.2745	1.1381	11	0	6.5262	1.3665	10	2	28.8585	4.9452	55	23	0.0831	0.3717	4	0	0.0775	8	38.6721	36.6001	65.0321	16.0222	370.1099	1273.9414	-113.02999999999997	121.43	165.89462257710463	60_21	60	21
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	575.67	467.62	12.9407	13.5826	0.8815	5.2418	3.2137	0.8092	6.4286	225	4.9007	19	0	19	89.5143	3133	19.3138	119	51	68	6.2571	219	5.3652	20	0	20	149.4067	43.8078	0.9783	15.0545	12.827	0.4938	3.8956	2.2018	19	0	36.953	18.9199	119	23	0.6266	2.4138	20	0	3.6408	1.507	7	0	31.6667	7.1298	68	23	0.0603	0.2723	3	0	0.0803	8	83.8663	84.0911	111.9226	60.6063	1915.9717	3398.6572	170.14	129.11	213.5813936184517	60_21	60	21
