Image	Name	Class	Parent	ROI	Centroid_X	Centroid_Y	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area	centroid_x_zeroscaled	centroid_y_zeroscaled	centroid_distances	Object ID	Object type	Classification	fly_section_ID	fly_ID	section_ID
71_9_FITC.tif			Annotation	Polygon	515.64	896.48	2.0709	8.4067	0.3682	4.0658	0.7019		2.0769	27.0	2.0191	5.0	0.0	5.0	108.3846	1409.0	7.2748	118.0	94.0	24.0	2.0	26.0	1.9149	5.0	0.0	5.0	19.2591	27.2749	0.3253	12.9007	2.4437		0.9688	1.6636	9.0	0.0	63.0833	29.1658	118.0	21.0	0.75	1.429	5.0	0.0	0.7952	1.5441	9.0	0.0	55.988	24.5245	113.0	21.0	0.5542	1.2421	5.0	0.0	0.0903	4.0	59.3028	56.4614	119.6061	4.6824	1310.0723	4918.4893	145.8	-673.6199999999999	689.2180673778074	de804a0e-f519-47fa-b30b-d5e0ce28c8f2	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	517.27	907.54	9.526	21.5313	0.2582	10.5733	1.2836		0.8462	44.0	1.3775	6.0	0.0	6.0	109.1154	5674.0	10.5266	128.0	85.0	43.0	1.0385	54.0	1.5713	6.0	0.0	6.0	61.712	52.8646	0.2775	25.7394	3.1314		0.9164	1.8363	9.0	0.0	69.0167	26.2829	128.0	23.0	0.5652	1.4301	9.0	0.0	0.9312	1.921	9.0	0.0	60.5749	20.0599	114.0	23.0	0.4656	1.3814	9.0	0.0	0.1536	6.0	58.079	43.1898	143.5923	1.9326	1269.1749	5723.2842	147.43	-662.56	678.7645825321176	ce11cb8a-2bba-40ee-9d16-fb93bd2d4301	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	514.1	902.73	8.4906	17.3504	0.3544	8.2591	1.4214		1.4043	66.0	2.473	13.0	0.0	13.0	121.6383	5717.0	10.233	140.0	94.0	46.0	2.234	105.0	3.4904	15.0	0.0	15.0	31.8915	42.2742	0.2243	20.6608	2.498		0.8544	1.7982	13.0	0.0	91.9177	27.3736	140.0	42.0	1.0633	2.3423	15.0	0.0	0.6216	1.3688	6.0	0.0	79.3333	22.1011	129.0	42.0	0.5676	1.3792	7.0	0.0	0.2669	4.0	33.8229	4.8984	123.5622	1.9326	83.2098	171.3089	144.26000000000005	-667.3699999999999	682.7837611572202	02204ae5-55a9-4d84-9286-5d3aac3e5888	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	512.83	913.18	12.4252	20.6422	0.3664	9.2733	1.9461		0.7419	46.0	1.4135	6.0	0.0	6.0	109.6452	6798.0	7.1588	123.0	96.0	27.0	0.8548	53.0	1.5024	6.0	0.0	6.0	75.794	50.2789	0.3768	23.7706	4.5237		0.733	1.6561	11.0	0.0	80.0954	20.3212	123.0	39.0	0.594	1.5458	11.0	0.0	0.7311	1.7033	11.0	0.0	74.0885	16.5106	119.0	39.0	0.541	1.5515	11.0	0.0	0.1628	7.0	444.513	141.6743	1383.9385	5.1144	24049.0801	59100.3398	142.99000000000007	-656.92	672.3020351746676	5cced7ff-a012-48ed-b7cf-e9fb9895c6b8	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	687.48	1011.1	19.8804	39.2903	0.1618	19.4399	1.5569		12.47	1247.0	11.578	41.0	0.0	41.0	120.78	12078.0	34.2532	181.0	34.0	147.0	12.55	1255.0	11.6414	43.0	0.0	43.0	142.269	74.3151	0.3237	36.0048	4.9701		3.686	6.2665	41.0	0.0	40.0334	38.4504	181.0	4.0	2.0087	6.2397	43.0	0.0	2.1922	2.8234	13.0	0.0	26.301	15.2573	100.0	4.0	0.216	0.7493	6.0	0.0	0.1409	6.0	173.0168	189.5277	194.1597	85.7587	3847.1091	8249.7812	317.64000000000004	-558.9999999999999	642.9433642242526	2c84dcdc-4725-4ebd-bb9b-7053077ecc11	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	602.12	1021.2	7.6622	16.3779	0.359	7.1532	1.5355		1.9024	78.0	3.3152	14.0	0.0	14.0	76.4634	3135.0	9.5134	99.0	59.0	40.0	1.9512	80.0	3.2936	14.0	0.0	14.0	98.7807	51.6574	0.4652	24.0209	4.9701		1.2364	2.7004	21.0	0.0	51.3536	15.8671	99.0	14.0	1.0816	2.7033	23.0	0.0	1.1739	2.6313	21.0	0.0	48.9977	14.2226	98.0	14.0	1.0	2.631	23.0	0.0	0.0751	10.0	319.9113	212.1227	1157.858	85.7587	18359.1426	81446.875	232.28000000000003	-548.8999999999999	596.0245031875786	71f16f20-679b-4923-aa18-0b5c6574078d	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	716.27	1191.0	19.052	30.423	0.2587	11.7533	2.1793		15.6915	1475.0	11.92	42.0	0.0	42.0	206.2234	19385.0	18.0091	237.0	161.0	76.0	19.6277	1845.0	15.5418	56.0	0.0	56.0	71.031	47.0824	0.4027	20.8898	5.1056		5.8319	9.7415	42.0	0.0	120.1333	72.0244	237.0	17.0	6.8754	12.3667	56.0	0.0	2.1394	5.2422	25.0	0.0	87.8924	56.4536	220.0	17.0	2.0996	6.0447	30.0	0.0	0.2629	6.0	39.0391	11.0036	186.6496	5.4927	303.0874	1024.7004	346.43	-379.0999999999999	513.5470328022545	d2f52cdd-50df-45e6-b5cb-6d78b2ff2dc6	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	724.44	1198.5	21.33	25.4295	0.4145	11.5662	2.5556		7.4766	800.0	5.5531	27.0	0.0	27.0	198.6168	21252.0	8.9828	215.0	167.0	48.0	7.7383	828.0	5.7353	27.0	0.0	27.0	131.0863	59.1263	0.4712	28.013	6.0055		1.6619	3.5993	27.0	0.0	151.94	45.3112	215.0	24.0	1.6556	3.7249	27.0	0.0	0.4791	1.0376	7.0	0.0	142.4449	43.8278	199.0	24.0	0.4183	0.9933	7.0	0.0	0.165	6.0	178.9136	198.9712	381.5579	8.4989	1419.5072	4777.5498	354.6000000000001	-371.5999999999999	513.6416260390117	09bb26cf-4b36-4872-9915-f4fe66c36e11	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	705.86	1193.9	7.041	18.5109	0.2582	8.8941	1.1612		1.9474	74.0	2.5884	10.0	0.0	10.0	88.4474	3361.0	10.6179	101.0	54.0	47.0	1.9737	75.0	2.6044	11.0	0.0	11.0	41.4175	38.4553	0.352	18.5203	3.5797		1.4195	4.1586	31.0	0.0	53.6537	25.6326	101.0	16.0	1.4683	4.1403	31.0	0.0	1.2994	4.4363	31.0	0.0	45.7365	21.0267	95.0	16.0	1.3533	4.4139	31.0	0.0	0.1703	6.0	38.2644	9.4772	188.3838	4.3509	178.3358	1024.7004	336.02000000000004	-376.1999999999998	504.4163760228249	6dc9bfe1-2c93-45cd-9081-c933156d9388	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	713.92	1202.2	7.4551	18.1273	0.2851	8.0315	1.62		11.0732	454.0	11.0689	31.0	0.0	31.0	198.6829	8146.0	19.3215	227.0	163.0	64.0	11.7317	481.0	11.3027	31.0	0.0	31.0	45.7663	41.9958	0.3261	20.4175	3.3451		3.1964	6.7569	31.0	0.0	121.9196	57.625	227.0	16.0	3.3482	7.2194	34.0	0.0	1.4317	3.4505	23.0	0.0	104.7213	48.5982	217.0	16.0	1.4699	4.0502	34.0	0.0	0.1609	4.0	7.8958	8.0108	10.069	5.4927	26.5691	40.4184	344.08	-367.89999999999986	503.72756168389265	cee9ddbf-7434-4c56-8758-718cccab2622	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	703.97	1204.7	8.6977	21.2236	0.2426	10.3783	1.2805		1.2	54.0	1.5754	5.0	0.0	5.0	84.6444	3809.0	7.9004	97.0	65.0	32.0	1.3556	61.0	1.6259	5.0	0.0	5.0	62.1262	53.2806	0.275	25.9317	3.3736		0.9835	1.9231	12.0	0.0	55.7756	19.6279	97.0	21.0	0.8185	1.7614	12.0	0.0	0.9457	1.9777	12.0	0.0	50.7403	16.4513	97.0	21.0	0.7248	1.7703	12.0	0.0	0.1349	6.0	102.9362	99.2432	208.4185	3.3543	2541.5977	9102.1426	334.13000000000005	-365.39999999999986	495.13636192467214	b612c24f-f340-439e-8b19-42d90c1a055e	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	719.87	1206.9	10.5615	24.9965	0.2124	12.255	1.4989		4.7895	273.0	4.3125	14.0	0.0	14.0	194.8246	11105.0	8.6688	208.0	171.0	37.0	6.7368	384.0	6.4601	22.0	0.0	22.0	71.031	56.2254	0.2824	27.4645	3.7271		1.3382	2.9495	17.0	0.0	167.3121	19.493	208.0	125.0	1.9566	4.0869	22.0	0.0	0.6574	1.9957	17.0	0.0	161.8858	16.1621	206.0	125.0	1.0138	2.5454	18.0	0.0	0.1522	4.0	55.5233	10.2478	199.2542	2.3433	198.0949	529.0199	350.03000000000003	-363.1999999999998	504.41574212151613	eaa17d14-26d1-4306-8b7d-1d8e7e9b1d0c	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	707.08	1204.4	3.3134	10.6462	0.3674	5.019	0.8605		4.8947	93.0	4.9877	19.0	0.0	19.0	86.1579	1637.0	8.4542	99.0	69.0	30.0	4.7368	90.0	4.9424	19.0	0.0	19.0	21.9513	39.3661	0.178	19.3071	1.7625		1.2963	2.9616	19.0	0.0	52.9722	26.316	99.0	15.0	1.1204	2.8669	19.0	0.0	0.5281	1.4778	7.0	0.0	45.8876	23.2141	94.0	15.0	0.3483	1.2532	7.0	0.0	0.1471	3.0	4.3153	3.3543	6.8269	2.7649	3.1294	6.0321	337.24000000000007	-365.6999999999998	497.460860369939	ca647bf7-d078-4308-a5b6-172ad9747c9f	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	716.7	1211.8	16.567	22.8046	0.4003	9.2337	2.7038		15.8471	1347.0	7.3639	30.0	0.0	30.0	209.8353	17836.0	8.4386	226.0	185.0	41.0	18.4118	1565.0	9.315	37.0	0.0	37.0	53.6356	37.9677	0.4676	17.8991	4.2179		5.7595	8.3986	30.0	0.0	169.6794	37.3951	226.0	67.0	7.1641	9.8584	37.0	0.0	0.9153	2.4445	21.0	0.0	150.3955	29.783	217.0	67.0	1.7627	3.5033	26.0	0.0	0.3121	5.0	45.6146	9.2373	198.2766	2.3433	235.3426	912.3718	346.86000000000007	-358.29999999999995	498.68903096017664	d3d9f312-d731-4d3f-9881-f6625687b5fa	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	708.37	1210.5	2.8992	7.954	0.5759	3.6709	0.9404		2.1875	35.0	2.6887	10.0	0.0	10.0	82.8125	1325.0	5.0757	94.0	75.0	19.0	2.25	36.0	2.7689	10.0	0.0	10.0	38.9324	35.872	0.3802	17.0807	3.0237		1.4167	2.8067	14.0	0.0	51.349	20.6894	94.0	10.0	1.3698	2.9166	14.0	0.0	1.3466	2.8141	14.0	0.0	48.4886	19.1374	89.0	10.0	1.2898	2.924	14.0	0.0	0.0621	6.0	39.2231	9.3997	197.6963	2.7649	182.4366	912.3718	338.53000000000003	-359.5999999999999	493.87723261960554	35301863-44dc-4f7c-a2e1-19a872cf4f38	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	718.53	1405.5	10.9756	17.6292	0.4438	8.4736	1.6895		9.5	551.0	7.3252	23.0	0.0	23.0	120.0172	6961.0	22.6162	156.0	77.0	79.0	9.5345	553.0	7.3776	24.0	0.0	24.0	100.0232	52.5539	0.4551	25.0109	5.1699		1.8595	4.3302	23.0	0.0	50.814	35.4828	156.0	8.0	1.7169	4.3167	24.0	0.0	0.8192	2.2497	16.0	0.0	41.392	24.8937	117.0	8.0	0.6526	2.0979	16.0	0.0	0.1009	10.0	163.2079	197.9864	401.2952	43.6928	1182.2329	9102.1426	348.69	-164.5999999999999	385.58770221572155	f5acf606-120f-4893-ba25-8399d91db657	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	721.27	1447.2	31.6844	28.9536	0.475	13.4262	3.8519		7.8247	1205.0	15.2689	80.0	0.0	80.0	185.7662	28608.0	18.7574	226.0	137.0	89.0	11.8377	1823.0	17.1084	90.0	0.0	90.0	126.3233	60.1001	0.4395	28.6657	6.8981		2.8222	8.3851	80.0	0.0	105.4502	59.7296	226.0	8.0	3.5661	9.9432	90.0	0.0	1.1438	2.1979	15.0	0.0	78.5033	41.8684	194.0	8.0	0.7908	1.8992	14.0	0.0	0.2474	6.0	214.7665	34.6646	750.0215	9.1073	10946.5654	81446.875	351.43	-122.89999999999986	372.3002214611213	fa73db2f-1e31-4b0a-b178-6203b1ecb6e3	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	724.1	1458.5	22.3654	24.8753	0.4542	11.8161	2.7057		1.1565	133.0	2.1464	10.0	0.0	10.0	180.8783	20801.0	12.3097	200.0	143.0	57.0	3.4609	398.0	3.6689	15.0	0.0	15.0	69.5814	50.5138	0.3427	24.3477	4.5041		0.8596	1.8166	10.0	0.0	135.4649	44.062	200.0	23.0	1.6959	2.812	15.0	0.0	0.7093	1.6086	10.0	0.0	112.4582	35.6629	176.0	23.0	0.8018	1.6591	11.0	0.0	0.3116	3.0	22.9378	9.1073	52.6832	7.023	16.1668	34.8845	354.26000000000005	-111.59999999999991	371.4225458961801	e15d9572-c3ec-4299-af4a-66125e50ca86	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	724.81	1466.6	3.1063	9.1257	0.4687	4.3503	1.078		0.6667	12.0	0.767	2.0	0.0	2.0	168.5556	3034.0	5.3161	177.0	156.0	21.0	1.6111	29.0	2.1182	8.0	0.0	8.0	11.1827	22.3233	0.282	10.9537	1.399		0.4333	0.8511	5.0	0.0	144.9833	25.1453	177.0	90.0	1.05	1.9522	10.0	0.0	0.3333	0.8742	5.0	0.0	134.881	23.445	168.0	90.0	0.8095	1.851	10.0	0.0	0.2498	4.0	23.0901	12.8208	59.6956	7.023	16.4317	48.5005	354.96999999999997	-103.5	369.75120135031335	33457698-7bf1-4eda-9782-e8d653e3a0ca	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	726.91	1476.1	33.3411	38.4655	0.2832	18.1396	2.9496		0.6061	100.0	1.146	8.0	0.0	8.0	171.8061	28348.0	12.8409	193.0	129.0	64.0	1.6242	268.0	2.3435	10.0	0.0	10.0	145.7895	71.3686	0.3597	34.4623	6.5342		2.2999	3.4255	17.0	0.0	130.3578	34.1804	193.0	50.0	1.0891	1.9941	12.0	0.0	2.8155	3.7113	17.0	0.0	117.7399	28.1277	172.0	50.0	0.9262	1.8467	12.0	0.0	0.229	5.0	221.4273	69.2077	726.8425	9.5265	1035.5161	4043.2017	357.07	-94.0	369.2356766348561	2265c1f4-774a-48f0-944b-52fd0c990881	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	75.69	1576.4	43.0742	40.1042	0.3365	18.9249	3.4717		1.6432	350.0	3.3554	18.0	0.0	18.0	151.1362	32192.0	20.8443	211.0	96.0	115.0	2.5587	545.0	4.3342	26.0	0.0	26.0	126.9446	64.2353	0.3866	28.5612	7.4062		0.9382	2.3935	18.0	0.0	103.3252	45.9809	211.0	21.0	1.3285	3.0377	26.0	0.0	0.5647	1.5544	14.0	0.0	77.9925	33.9121	154.0	21.0	0.6766	1.7226	15.0	0.0	0.3392	5.0	33.994	15.1366	73.0879	7.3613	60.8912	103.7354	-294.15	6.300000000000182	294.21745784368403	b08002c7-da68-436d-aa0b-c2e81765585b	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	71.94	1582.2	1.0354	6.0627	0.354	2.8649	0.6403		1.0	9.0	1.4142	4.0	0.0	4.0	119.5556	1076.0	7.9075	129.0	104.0	25.0	1.2222	11.0	1.3017	4.0	0.0	4.0	22.7796	29.9922	0.3182	14.6396	2.5601		0.7456	1.6553	10.0	0.0	74.8684	26.7726	129.0	25.0	1.1491	2.2936	11.0	0.0	0.7238	1.6785	10.0	0.0	71.0381	24.215	129.0	25.0	1.1429	2.3633	11.0	0.0	0.0524	5.0	35.4492	22.3229	75.3384	3.9644	234.4747	906.8345	-297.9	12.100000000000136	298.14563555417004	4d3dc3ad-2908-45f0-af40-3be6885c6f32	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	73.38	1591.0	3.7276	10.9292	0.3922	5.2421	0.9485		1.35	27.0	1.5985	6.0	0.0	6.0	127.25	2545.0	8.717	140.0	110.0	30.0	1.55	31.0	1.6376	6.0	0.0	6.0	26.9214	27.8493	0.4362	13.1491	2.9067		0.7068	1.6039	8.0	0.0	78.4361	28.8928	140.0	38.0	0.5038	1.21	6.0	0.0	0.5929	1.5847	8.0	0.0	69.7965	21.6833	127.0	38.0	0.3186	1.02	5.0	0.0	0.119	5.0	43.6678	52.7739	78.8019	3.9644	212.4826	792.7007	-296.46	20.90000000000009	297.19579674012886	d7fe50c7-788a-46a9-aea7-e20bc64b4de3	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	87.08	1654.3	4.5559	13.5054	0.3139	6.3561	1.127		1.7308	45.0	2.1082	5.0	0.0	5.0	86.4231	2247.0	11.4199	103.0	61.0	42.0	1.3462	35.0	1.8961	5.0	0.0	5.0	35.2049	34.6315	0.3689	16.278	3.162		2.5966	3.2429	15.0	0.0	44.7614	24.7289	103.0	16.0	0.3523	1.0146	5.0	0.0	2.7467	3.3841	15.0	0.0	37.54	18.4655	102.0	16.0	0.18	0.6353	5.0	0.0	0.1222	7.0	71.6752	91.9798	166.4852	4.5853	645.9667	2783.1753	-282.76	84.20000000000005	295.0302655660941	a452cc34-22e5-4fba-ab43-9d752123a35d	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	51.5	1650.2	14.9103	17.3736	0.6208	6.6093	3.161		3.0649	236.0	3.9945	16.0	0.0	16.0	124.7662	9607.0	14.3499	145.0	91.0	54.0	2.2338	172.0	2.915	11.0	0.0	11.0	64.4042	36.728	0.6	15.3397	5.5951		4.0541	4.424	20.0	0.0	73.8217	37.0462	146.0	26.0	0.7707	1.923	11.0	0.0	4.3755	4.5163	20.0	0.0	57.27	25.1393	146.0	26.0	0.2954	1.1149	8.0	0.0	0.2365	7.0	72.409	71.8149	194.5951	7.6303	410.6505	1302.2327	-318.34	80.10000000000014	328.2626472811063	5cad820e-02cb-41f5-97fc-175ca2c14337	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	82.39	1657.1	1.0354	5.5745	0.4187	2.5102	0.7348		0.2222	2.0	0.6667	2.0	0.0	2.0	89.2222	803.0	13.6819	110.0	69.0	41.0	0.2222	2.0	0.6667	2.0	0.0	2.0	11.804	19.4845	0.3907	9.4326	1.7242		3.2459	4.3576	15.0	0.0	45.1148	24.6286	110.0	17.0	0.1803	0.6954	4.0	0.0	3.7692	4.5141	15.0	0.0	37.4808	16.7782	109.0	17.0	0.1731	0.7063	4.0	0.0	0.0857	5.0	20.0417	15.7487	53.0942	2.2574	57.8898	133.8584	-287.45	87.0	300.3273255965897	5fa218e7-4c72-435d-8edc-e80e9a35ad67	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	83.94	1658.7	2.278	8.3867	0.407	3.9808	0.7995		0.3846	5.0	0.6504	2.0	0.0	2.0	103.4615	1345.0	11.1177	120.0	85.0	35.0	0.2308	3.0	0.4385	1.0	0.0	1.0	12.4252	19.1484	0.4258	8.8076	2.0693		2.3231	2.8945	11.0	0.0	65.1846	27.9335	120.0	23.0	0.4154	1.0591	5.0	0.0	2.8077	3.036	11.0	0.0	55.6154	21.9832	114.0	23.0	0.4615	1.1625	5.0	0.0	0.178	4.0	9.0209	6.4231	20.9799	2.2574	12.0928	24.7081	-285.9	88.60000000000014	299.3138319556916	098260af-4da0-4254-9364-1b67ef0b16f5	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	45.96	1658.3	17.6024	26.4815	0.3154	10.616	2.3402		5.7126	497.0	7.3578	37.0	0.0	37.0	140.8046	12250.0	24.2299	183.0	83.0	100.0	6.4023	557.0	7.5088	37.0	0.0	37.0	81.5924	51.7981	0.3821	24.575	4.3488		2.8359	4.8377	37.0	0.0	74.2197	43.2349	183.0	19.0	1.5732	4.412	37.0	0.0	2.0259	3.4499	17.0	0.0	55.4725	25.0679	143.0	19.0	0.2136	0.8826	11.0	0.0	0.2098	6.0	82.0927	18.9258	242.8614	2.9193	669.6104	2969.6123	-323.88	88.20000000000005	335.67468537260896	72cb9785-e770-4cc7-a35e-4da05e82322b	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	48.9	1664.7	19.4662	26.5642	0.3467	12.7847	2.2225		2.1915	206.0	4.2103	22.0	0.0	22.0	168.734	15861.0	20.6039	204.0	110.0	94.0	3.6702	345.0	5.981	29.0	0.0	29.0	53.0144	57.7555	0.1997	27.9862	3.1339		1.5364	3.1064	22.0	0.0	120.046	45.3916	204.0	36.0	1.6513	4.037	29.0	0.0	1.1677	2.1916	11.0	0.0	92.6407	29.8559	167.0	36.0	0.515	1.3703	10.0	0.0	0.3505	5.0	12.5882	8.2911	26.1891	2.9193	26.7541	44.3026	-320.94	94.60000000000014	334.5917566229031	720a2441-b31c-48b9-a044-c7aa667f5429	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	53.33	1664.2	23.4009	25.5321	0.4511	8.7441	3.9196		2.1917	263.0	3.2547	17.0	0.0	17.0	141.9667	17036.0	20.6275	168.0	87.0	81.0	2.3667	284.0	3.2846	17.0	0.0	17.0	94.0177	54.5441	0.3971	23.8363	5.7126		0.9209	2.2465	17.0	0.0	88.5626	38.5761	168.0	34.0	0.7978	2.0551	17.0	0.0	0.4657	1.5157	13.0	0.0	69.4328	21.8966	157.0	34.0	0.2358	0.8341	6.0	0.0	0.2536	9.0	37.5123	36.1328	78.8019	3.4006	287.9995	897.2313	-316.51	94.10000000000014	330.2020443607217	ebc22742-e6b2-46df-bd88-6e3c6ce45765	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	85.21	1678.2	54.464	46.9807	0.3101	22.534	3.4104		4.6302	1227.0	6.2133	37.0	0.0	37.0	140.2189	37158.0	31.411	199.0	62.0	137.0	5.1396	1362.0	6.2522	37.0	0.0	37.0	188.4495	74.8636	0.4225	35.2557	6.8339		2.6086	4.3453	37.0	0.0	66.6382	52.596	199.0	8.0	1.6206	4.1292	37.0	0.0	1.7805	2.9133	18.0	0.0	36.5008	19.1648	119.0	8.0	0.1793	0.9534	13.0	0.0	0.2855	7.0	39.0383	30.9366	81.4543	20.9799	242.1048	1050.4961	-284.63	108.10000000000014	304.46649552947537	fa827e91-5989-4b8e-850e-23ed7d853b71	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	42.76	1672.9	18.6379	33.2618	0.2117	16.397	1.944		10.6848	983.0	8.6836	38.0	0.0	38.0	173.3804	15951.0	24.5276	215.0	118.0	97.0	9.163	843.0	8.9323	40.0	0.0	40.0	92.361	64.8202	0.2762	31.7496	4.3322		11.6883	9.5001	42.0	0.0	91.5179	52.5082	215.0	20.0	2.4798	5.7474	40.0	0.0	11.9492	9.6955	42.0	0.0	70.2429	33.4682	185.0	20.0	0.7429	2.5312	22.0	0.0	0.1945	6.0	94.5311	16.9629	257.5489	9.0663	149.3573	513.9473	-327.08	102.80000000000018	342.85443908457717	708742c6-e904-4830-b068-aaca5954cf5f	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	46.39	1682.6	19.6733	35.9537	0.1912	17.5535	1.8975		7.6364	756.0	7.6844	27.0	0.0	27.0	185.3333	18348.0	18.6755	212.0	130.0	82.0	9.3333	924.0	7.7801	26.0	0.0	26.0	48.4584	51.8243	0.2267	25.448	2.9614		4.0879	6.1553	27.0	0.0	130.9916	65.1163	212.0	20.0	4.1548	6.7548	26.0	0.0	1.5786	2.8159	13.0	0.0	92.5643	58.5122	191.0	20.0	0.4929	1.6857	11.0	0.0	0.4031	7.0	12.2021	10.1799	23.6374	1.8851	21.3833	36.3292	-323.45	112.5	342.4560592251216	17e57c0e-b78f-4c4e-bfab-2ea267aa7313	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	44.43	1684.8	6.6268	15.2981	0.3558	7.4133	1.2088		1.1176	38.0	1.5524	5.0	0.0	5.0	173.7059	5906.0	10.5156	185.0	144.0	41.0	0.8529	29.0	1.417	5.0	0.0	5.0	15.1174	22.1397	0.3876	10.1579	2.0384		2.9868	4.2692	17.0	0.0	154.8553	25.9701	187.0	85.0	0.4868	1.0893	5.0	0.0	4.5	5.1145	17.0	0.0	139.5952	24.7288	187.0	85.0	0.1905	0.5942	3.0	0.0	0.4139	3.0	7.2099	9.0663	10.6783	1.8851	7.3384	9.1296	-325.40999999999997	114.70000000000005	345.03298117716224	faa3c912-6076-4c81-80e0-9c802158a89e	Cell	Positive	71_9	71	9
71_9_FITC.tif			Annotation	Polygon	49.43	1685.9	15.3245	20.7515	0.4472	9.2145	2.4538		4.6	368.0	6.4956	28.0	0.0	28.0	174.3125	13945.0	18.8556	200.0	130.0	70.0	6.125	490.0	7.2955	28.0	0.0	28.0	50.5293	41.6985	0.3652	19.4261	3.3125		1.6842	4.2814	28.0	0.0	113.3117	55.6514	201.0	28.0	2.251	5.1586	28.0	0.0	0.2874	1.0126	8.0	0.0	84.0898	42.0486	201.0	28.0	0.3952	1.8464	16.0	0.0	0.3062	5.0	13.956	8.181	26.7462	3.6113	30.6505	45.5191	-320.40999999999997	115.80000000000018	340.69371596787636	40b479a4-fec2-4bd3-abeb-28cec7d7a2f7	Cell	Positive	71_9	71	9
