Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
71_16_merge.tif	2076947b-6bee-4f2a-b9f7-121d8cfbded4	Cell		Positive	Annotation	Polygon	720.78	1991.2	402	90.7239	0.6138	31.6649	19.486	0.8239	117.8108	47949	32.3683	185	42	143	57.0074	23202	20.5532	122	16	106	762	109.9885	0.7915	37.7734	28.5747	0.6565	79.3045	51.722	185	0	47.5079	19.5362	122	9	35.1577	29.834	108	0	36.6169	10.6431	68	9	0.5283	3	142.1233	30.917	378.4451	17.0078	2678.8679	4701.8345
71_16_merge.tif	ab1c7e99-7653-4633-8ff4-2347b8d53e58	Cell		Positive	Annotation	Polygon	739.31	1994.9	44	25.5211	0.8489	8.5133	6.8667	0.4975	48.7917	2342	11.7726	71	0	71	29.3542	1409	8.5465	46	15	31	158	47.0077	0.8985	16.8574	12	0.6847	20.6211	24.5947	71	0	32.4534	13.233	94	8	8.6549	17.9278	59	0	33.7699	14.6165	94	8	0.2836	7	280.9592	334.997	626.1668	17.0078	33867.0781	116876.3438
71_16_merge.tif	e5e3e590-1e36-4c6c-ba93-9b8684152611	Cell		Positive	Annotation	Polygon	690.14	2003	343	83.8285	0.6134	32.7779	16.5198	0.8806	69.5396	23713	19.4087	130	37	93	41.9736	14313	15.7854	92	8	84	709	103.5657	0.8307	39.8323	25	0.79	41.0874	35.9654	143	0	41.8209	17.547	92	7	14.7228	26.4051	143	0	41.6793	19.0549	91	7	0.4727	6	150.2884	130.3774	397.6188	30.917	6374.7314	26126.709
71_16_merge.tif	d7c6f6d7-d444-4c3c-b8c5-eaee3ac58e84	Cell		Positive	Annotation	Polygon	533	2051.3	288	76.4956	0.6185	23.9525	18.1271	0.6002	43.2042	12486	10.0797	59	0	59	34.7093	10031	10.3053	58	10	48	612	94.5798	0.8597	32.9081	25.9189	0.4882	22.5947	22.537	59	0	34.3229	12.5065	76	7	3.8648	11.8118	50	0	33.9717	14.2221	76	7	0.4724	8	321.7823	147.862	1107.5514	20.3887	20128.7285	89111.1016
71_16_merge.tif	713455c0-8364-4cb1-a4d7-b27f6ab326cc	Cell		Positive	Annotation	Polygon	536.76	2073.8	293	69.8681	0.7543	22.3287	19.9516	0.4482	43.1007	12844	9.551	72	0	72	28.0738	8366	7.9329	50	5	45	491	88.644	0.7852	30.2623	24.5506	0.5293	28.4442	21.63	72	0	29.3144	9.3692	58	5	6.0462	14.5823	48	0	31.2103	10.9682	58	9	0.5967	5	51.4502	35.3032	121.3374	19.4063	1123.1627	3652.366
71_16_merge.tif	72fb286c-e47b-4b96-9aa5-66519d0124e4	Cell		Positive	Annotation	Polygon	573.52	2075.5	182	60.6754	0.6212	23.3021	13.7523	0.8183	38.9683	7365	13.9161	57	0	57	41.672	7876	13.3061	82	16	66	479	84.0083	0.8529	32.2407	21.3091	0.7325	18.2167	21.3669	57	0	40.9854	14.654	83	12	4.7388	12.8691	48	0	40.5395	15.4728	83	12	0.3923	6	26.4022	21.2207	46.2589	14.282	194.9082	339.4867
71_16_merge.tif	de3452f8-8409-4554-85b8-8827c5f6fad8	Cell		Positive	Annotation	Polygon	593.46	2074.6	142	57.9555	0.5313	20.6148	12.6537	0.831	39.5517	5735	8.9791	59	0	59	34.2483	4966	23.5975	98	1	97	415	79.4318	0.8265	27.3555	21	0.6903	16.6492	20.2047	59	0	33.8544	25.417	110	1	4.5292	12.51	49	0	33.646	26.3687	110	2	0.3371	4	56.293	42.1805	122.6141	18.1968	1090.6145	3328.5034
71_16_merge.tif	01a87bdb-2424-417c-a77f-394d8ccb308d	Cell		Positive	Annotation	Polygon	554.27	2085.5	290	87.2848	0.4783	27.0459	20.7641	0.746	39.619	11648	12.5153	60	0	60	51.1837	15048	15.009	86	19	67	599	106.6925	0.6613	36.076	27.8332	0.7131	22.0233	21.5088	60	0	44.005	17.144	86	6	5.1726	13.2211	44	0	37.1303	16.2383	82	6	0.4836	4	25.133	20.0532	44.988	15.4376	213.6818	291.9841
71_16_merge.tif	0642bd90-0779-4eb8-9980-af91833a0ee4	Cell		Positive	Annotation	Polygon	569.22	2091.6	14	15.0942	0.7722	6.023	3.2409	0.8519	35.1176	597	13.4948	46	0	46	58.2353	990	6.933	70	47	23	74	31.8469	0.9169	11.6999	7.7046	0.7481	10.6267	17.8112	47	0	57.64	16.31	90	26	3.4483	11.3758	47	0	57.4655	18.2134	90	26	0.1833	4	21.8162	17.3409	38.3007	14.282	224.4765	367.9653
71_16_merge.tif	2677c662-c3b5-4b06-9506-f57e0ab1521d	Cell		Positive	Annotation	Polygon	587.33	2094.6	79	34.9528	0.8126	12.0906	9.3294	0.6178	34.0976	2796	15.9394	51	0	51	34.5	2829	16.3732	68	9	59	248	57.0718	0.9568	19.6534	16.4494	0.5094	14.3307	19.6706	51	0	39.4502	19.3903	100	7	4.7396	13.0404	51	0	41.8521	20.3097	100	7	0.3193	7	90.5871	41.8975	215.5985	18.1968	3336.0374	17407.1719
