Image	Name	Class	Parent	ROI	Centroid_X	Centroid_Y	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area	centroid_x_zeroscaled	centroid_y_zeroscaled	centroid_distances	fly_section_ID	fly_ID	section_ID
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	384.04	459.06	3.5293	6.9284	0.9239	2.7715	1.5962	0.7602	7.3636	81	5.6262	17	0	17	43.1818	475	4.3776	51	36	15	1.2727	14	2.2843	7	0	7	12.5486	17.0227	0.5442	7.5564	2.2657	0.9502	6.4444	5.2123	17	0	35.1944	7.5963	51	20	1.25	2.1696	7	0	6.04	5.0866	17	0	31.68	5.8361	41	20	1.24	2.1656	6	0	0.1899	5	22.6288	4.3972	96.4646	2.9455	72.5475	201.5554	-43.40999999999997	134.25	141.09390702649068	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	614.18	460.35	4.7057	8.2966	0.8591	2.8673	2.1183	0.6252	4.7143	66	4.2864	11	0	11	44.2857	620	7.8684	59	37	22	2.6429	37	4.1251	11	0	11	105.8787	37.1304	0.9651	12.4556	10.8068	0.4466	4.7148	4.55	22	0	31.5111	8.707	59	13	0.4481	1.5361	11	0	4.7148	4.5719	22	0	30.8125	8.2078	57	13	0.3281	1.1588	8	0	0.0417	5	68.8701	37.4532	158.5472	11.2045	2089.4258	7803.541	186.72999999999996	135.54000000000002	230.73617943443546	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	284.91	464.38	9.4114	13.1217	0.6869	5.3955	2.5944	0.8612	8.5517	248	14.2217	63	0	63	85.9655	2493	34.2162	166	32	134	8.4828	246	14.2243	63	0	63	152.9359	44.728	0.9606	15.8299	11.8981	0.6574	3.2072	5.1426	63	0	29.046	20.8471	166	5	0.8824	4.4706	63	0	2.779	3.2257	18	0	24.4862	9.8791	72	5	0.2735	0.9414	8	0	0.0577	6	93.1694	91.5197	130.8578	73.1706	2212.3721	4316.9023	-142.53999999999996	139.57	199.49294849693305	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	379.65	463.25	12.1564	14.4502	0.7316	5.1403	3.958	0.6597	9.7647	332	5.2052	23	2	21	39.7647	1352	4.2216	47	31	16	0.5588	19	1.4395	6	0	6	87.8401	35.9041	0.8563	13.38	9.5238	0.744	5.0444	5.0936	26	0	26.9911	9.0829	47	8	0.3733	1.1814	8	0	4.2042	4.6027	26	0	24.7173	7.7313	45	8	0.3403	1.1306	8	0	0.1375	6	67.3885	96.4541	104.6752	4.3108	1523.1364	4316.9023	-47.80000000000001	138.44	146.45980199358456	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	390.38	461.76	4.7057	7.1116	1.0	2.8815	1.6236	0.7958	9.25	111	6.6486	22	1	21	40.9167	491	3.2879	49	37	12	1.0	12	2.2156	7	0	7	9.8036	12.0583	0.8473	4.435	3.2306	0.6306	13.9655	8.0644	30	1	37.1724	4.0714	49	30	0.4138	1.4764	7	0	17.2941	7.4142	30	6	34.5294	1.9078	38	30	0.0	0.0	0	0	0.3457	5	4.9071	4.8394	6.9189	3.5103	10.0661	14.6487	-37.06999999999999	136.95	141.87842471637467	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	386.71	466.13	7.8429	10.7439	0.8538	4.0203	2.7713	0.8197	8.0909	178	5.5713	21	1	20	42.4545	934	3.2766	49	37	12	0.6818	15	1.2492	4	0	4	37.6458	22.9247	0.9002	8.2354	5.6359	0.6516	9.7	5.7111	22	0	33.55	7.6255	49	15	0.47	1.1233	5	0	10.1538	5.7028	22	0	31.0385	6.5415	43	15	0.4103	1.0863	5	0	0.198	5	23.3674	4.8242	97.5988	3.5103	100.9783	265.6695	-40.74000000000001	141.32	147.07511686209872	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	394.36	466.23	8.6272	12.1594	0.7333	5.3172	2.2866	0.8978	15.72	393	5.3582	24	5	19	42.8	1070	7.6376	60	29	31	2.8	70	4.7258	15	0	15	61.5665	30.0219	0.8584	10.0244	8.8094	0.3908	5.8951	6.4899	24	0	20.2593	13.8472	60	3	0.642	2.2197	15	0	4.1022	4.8799	21	0	16.146	10.3081	43	3	0.2482	0.9376	8	0	0.128	6	37.0167	7.8806	101.3086	4.2415	900.7559	4761.9761	-33.089999999999975	141.42000000000002	145.23967949565298	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	596.91	493.01	8.235	12.7574	0.6358	4.5183	3.21	0.728	3.88	97	3.1927	10	0	10	47.64	1191	5.2906	58	39	19	0.52	13	1.0847	4	0	4	81.1737	34.2955	0.8673	12.6755	9.0211	0.6457	6.033	4.1379	17	0	35.2689	8.2266	58	20	0.2736	1.0214	8	0	6.3209	4.1716	17	0	33.615	7.0598	58	20	0.2406	1.0112	8	0	0.103	5	43.431	33.2575	133.2961	5.102	718.3088	2001.4731	169.45999999999998	168.2	238.76333805674602	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	605.23	494.54	11.7643	14.8732	0.6683	6.3327	2.4118	0.9217	14.0	462	10.1704	33	0	33	93.1515	3074	26.1989	139	45	94	7.0909	234	8.9769	29	0	29	97.2516	39.2634	0.7927	15.5429	8.123	0.848	4.502	6.3039	33	0	34.9123	27.5639	139	2	1.1992	4.089	29	0	3.0642	3.8384	19	0	26.0963	13.4241	77	2	0.3073	1.1408	10	0	0.1162	6	60.729	42.1573	194.5392	5.102	236.4572	723.6212	177.78000000000003	169.73000000000002	245.7925981391629	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	598.81	503.42	10.5879	12.5197	0.8488	4.6648	3.0805	0.6966	2.1667	65	2.8658	9	0	9	47.0	1410	4.4334	60	38	22	0.3	9	1.1492	6	0	6	105.0945	37.8404	0.9223	14.0264	10.0194	0.7019	5.1144	4.6902	21	0	32.2177	9.1692	60	12	0.3838	1.3307	9	0	5.4813	4.747	21	0	30.3776	7.8418	51	12	0.3942	1.3533	9	0	0.0922	4	61.5791	18.072	202.3099	7.8626	77.338	118.9235	171.35999999999996	178.61	247.5192552105795	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	577.42	519.77	5.8822	10.313	0.695	4.1621	1.8998	0.902	5.7647	98	6.8514	22	0	22	46.0	782	10.834	73	34	39	3.3529	57	6.3141	22	0	22	127.4466	40.4615	0.9783	14.4676	11.4518	0.5905	4.2362	4.1483	22	0	28.5153	9.7114	73	7	0.4663	1.8869	22	0	4.1521	3.9476	15	0	27.5534	8.6959	57	7	0.3074	1.0957	12	0	0.0353	5	56.8714	33.2575	109.2896	28.098	733.1356	1382.6682	149.96999999999997	194.95999999999998	245.96829572121686	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	468.39	521.03	16.0779	17.8881	0.6314	7.1333	3.1563	0.8957	16.3864	721	4.8667	23	4	19	58.0909	2556	4.108	68	49	19	0.3182	14	1.0292	5	0	5	179.9939	48.6149	0.957	16.9566	13.1379	0.6214	13.8715	7.6634	35	0	44.6383	9.0087	68	23	0.3922	1.3228	16	0	13.6048	7.8591	35	0	43.212	8.1705	64	23	0.4	1.351	16	0	0.0896	9	117.6075	109.2896	202.5872	34.9865	3139.7456	8919.9092	40.94	196.21999999999997	200.4454339714427	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	498.84	538.31	5.0979	8.2664	0.9375	3.0441	1.8786	0.7873	15.1429	212	12.2025	37	2	35	73.5	1029	20.0796	109	47	62	11.0714	155	12.338	33	0	33	112.153	37.8587	0.9833	12.7531	10.6456	0.4364	3.9408	5.1202	37	0	23.7979	15.3587	109	4	1.1672	3.9912	33	0	3.3663	3.6959	15	0	21.2491	9.7515	46	4	0.6593	2.0412	14	0	0.039	5	74.0148	51.985	172.8731	29.3497	715.6276	1499.691	71.38999999999999	213.49999999999994	225.11948405235825	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	550.66	538.81	7.4507	10.8788	0.7911	4.1138	2.4939	0.7052	4.6957	108	5.1649	18	0	18	44.6522	1027	12.4704	75	31	44	2.6522	61	5.4239	18	0	18	133.7209	41.4132	0.9798	13.9929	11.8981	0.4513	4.5848	3.8227	18	0	24.3947	8.8969	75	6	0.5175	1.8037	18	0	4.5768	3.718	15	0	22.9342	6.5039	42	6	0.3636	1.0488	6	0	0.0539	3	36.1518	32.8324	51.985	23.6379	317.1637	501.8034	123.20999999999998	213.99999999999994	246.93461502997098	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	325.8	540.34	6.2743	10.582	0.7041	4.2959	2.1907	0.8881	18.0526	343	21.1882	70	0	70	90.4211	1718	42.6567	170	26	144	17.8947	340	24.0783	77	0	77	130.5838	41.0243	0.975	14.4192	11.9973	0.5525	3.3713	6.6793	70	0	20.1407	21.9366	170	4	1.2066	6.9888	77	0	2.4857	2.7834	13	0	15.9016	9.4404	63	4	0.2	0.834	6	0	0.0482	8	139.3302	122.4263	215.8589	85.9196	1713.5847	4761.9761	-101.64999999999998	215.53000000000003	238.29792991127727	36_23	36	23
36E_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	527.85	543.59	5.0979	8.2301	0.9458	3.0832	2.1798	0.6475	5.5333	83	7.7078	25	0	25	44.5333	668	8.1141	67	35	32	2.5333	38	4.8087	18	0	18	118.0352	38.623	0.9943	12.7427	11.2718	0.4338	3.5482	3.8212	25	0	25.9502	10.9454	67	5	0.5349	1.8302	18	0	3.4441	3.4977	14	0	24.9755	10.1854	60	5	0.4301	1.4727	13	0	0.038	3	84.9125	29.3497	201.7499	23.6379	311.2279	489.9319	100.40000000000003	218.78000000000003	240.7173620659715	36_23	36	23
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	375.86	120.95	15.2936	14.806	0.8767	5.3378	3.9514	0.5764	2.4091	106	3.2801	11	0	11	64.4318	2835	17.0967	90	33	57	2.2273	98	3.1243	11	0	11	159.2103	45.7044	0.9578	15.2296	12.5243	0.5366	0.7783	1.7709	11	0	23.5222	16.694	90	6	0.2783	1.2468	11	0	0.5801	1.3686	9	0	18.5497	7.0045	48	6	0.0414	0.249	2	0	0.0952	6	68.6652	67.5856	123.6292	29.6664	1350.7467	4529.8662	-102.72999999999996	-206.39	230.54345577352655	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	349.01	128.13	12.9407	14.5937	0.7636	5.8892	3.1663	0.8264	11.2162	415	11.1159	61	0	61	111.1081	4111	26.9813	152	59	93	10.0	370	11.6261	61	0	61	107.8395	42.033	0.767	15.1018	9.3568	0.8099	4.7885	5.7791	61	0	37.7814	32.9258	152	5	1.405	5.3903	61	0	3.8058	3.5714	12	0	26.5702	13.7879	83	5	0.0909	0.499	4	0	0.1154	3	29.3107	29.6664	53.4232	4.8424	308.6841	788.0566	-129.57999999999998	-199.20999999999998	237.64595620376122	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	342.11	128.28	13.725	15.6222	0.7067	5.6956	3.798	0.7087	3.7561	154	2.7275	9	0	9	70.8293	2904	9.8257	91	52	39	2.1951	90	2.8037	9	0	9	66.6644	35.8049	0.6535	13.8907	6.936	0.9054	3.7151	2.9942	11	0	47.6337	15.8018	91	28	0.5523	1.6517	9	0	3.7023	3.0827	11	0	40.374	8.7146	68	28	0.0382	0.2289	2	0	0.2129	5	26.8386	34.4784	53.7179	4.0588	212.7341	926.0521	-136.47999999999996	-199.05999999999997	241.35383568528587	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	336.54	130.7	4.7057	7.7709	0.9793	2.78	2.2479	0.5711	2.2857	32	2.7012	8	0	8	54.2857	760	8.8181	70	41	29	2.2143	31	2.7506	8	0	8	63.1351	29.9689	0.8834	11.4641	6.8883	0.7858	1.1341	1.6598	8	0	30.6098	9.2036	70	16	0.189	0.9943	8	0	1.0267	1.497	8	0	28.4	5.3193	53	16	0.0	0.0	0	0	0.07	4	30.2751	31.6785	53.6847	4.0588	243.4678	803.1642	-142.04999999999995	-196.64	242.58089805258777	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	305.34	130.16	2.3529	5.451	0.9951	2.2552	1.1565	0.8333	25.8333	155	8.9536	40	12	28	152.0	912	16.1493	163	127	36	17.0	102	9.2087	32	3	29	35.2929	22.4661	0.8787	7.5143	6.642	0.2985	10.2043	8.2995	54	0	45.3763	42.5119	163	9	2.3656	7.0183	47	0	9.1264	7.1281	54	0	38.023	32.7158	158	9	1.3563	5.6383	47	0	0.0364	6	45.8799	35.1061	125.6054	3.893	36.5844	89.3737	-173.25	-197.17999999999998	262.4795513940086	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	310.75	136.12	16.8622	17.6257	0.6821	7.0294	3.8877	0.8069	8.449	414	4.8608	22	0	22	107.2449	5255	23.242	151	61	90	4.102	201	5.1204	22	0	22	116.0745	43.1845	0.7822	16.6523	9.2378	0.8412	4.0438	4.4949	22	0	42.3535	32.7174	151	10	0.7205	2.581	22	0	3.1734	3.8743	15	0	29.5323	13.3188	120	10	0.0524	0.4139	5	0	0.1528	4	26.1241	17.5036	65.3189	4.1706	247.0533	803.1642	-167.83999999999997	-191.21999999999997	254.43143280656182	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	301.74	136.95	9.4114	11.7021	0.8636	4.182	3.3233	0.4946	18.2143	510	12.6502	48	1	47	135.5357	3795	28.5767	173	76	97	10.7857	302	11.593	39	0	39	71.3701	32.1943	0.8653	12.2724	8.6111	0.7209	12.5027	8.1775	48	0	49.8108	42.748	173	7	1.7297	5.885	39	0	11.4841	6.6541	29	0	34.5223	21.443	135	7	0.1146	0.4931	4	0	0.1332	5	61.2772	68.0767	121.7318	3.893	1137.4996	2937.8083	-176.84999999999997	-190.39	259.85433342547896	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	495.34	152.46	34.9008	24.4029	0.7365	8.4272	5.6298	0.788	2.4043	226	2.4814	10	0	10	53.7979	5057	10.5968	73	32	41	0.4255	40	1.2571	6	0	6	223.5218	53.8462	0.9688	18.3439	15.2918	0.5401	1.3958	2.136	11	0	26.3398	15.5819	73	8	0.1243	0.6043	6	0	1.1971	2.005	11	0	20.9287	9.5171	51	8	0.065	0.3273	3	0	0.1558	4	93.225	101.7363	123.6292	45.798	2163.5142	4529.8662	16.75	-174.87999999999997	175.68032587629153	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	540.11	163.13	1.9607	5.0278	0.9747	1.8625	1.2707	0.0	6.1429	43	3.579	11	1	10	45.0	315	2.8284	50	42	8	0.7143	5	1.8898	5	0	5	97.2516	34.9995	0.9977	11.837	10.6456	0.3549	2.9598	3.878	14	0	31.6185	10.8948	50	6	0.1928	0.748	7	0	2.8678	3.8541	14	0	31.2314	10.7978	49	6	0.1777	0.6919	7	0	0.0162	4	141.0938	160.9994	196.5786	45.798	10192.0615	17578.4141	61.52000000000004	-164.20999999999998	175.35573700338406	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	355.57	181.19	20.3915	18.3038	0.7648	6.6093	4.05	0.8054	1.0545	58	1.8995	8	0	8	50.7273	2790	9.1195	73	34	39	0.8545	47	1.8401	8	0	8	182.7389	48.4895	0.9767	16.7778	14.0572	0.4743	0.4	0.9996	8	0	25.7204	12.2339	73	8	0.172	0.7632	8	0	0.3122	0.7693	5	0	22.3659	7.9649	54	8	0.0805	0.3777	4	0	0.1068	9	63.8678	63.773	86.3715	53.4232	1027.2238	2937.8083	-123.01999999999998	-146.14999999999998	191.03335546443188	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	404.49	203.98	16.8622	15.6077	0.8699	5.7862	3.8809	0.7149	0.3478	16	1.0587	6	0	6	49.4565	2275	5.3736	59	33	26	0.3261	15	1.0552	6	0	6	126.6623	42.0338	0.9009	15.9876	10.642	0.7122	0.4092	1.0192	6	0	33.8769	9.795	59	19	0.0862	0.5488	6	0	0.4194	1.0142	6	0	31.3082	7.769	51	19	0.0466	0.3996	5	0	0.1275	6	77.693	93.8511	112.5999	6.7865	1829.2157	4529.8662	-74.09999999999997	-123.35999999999999	143.90448081974372	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	412.83	208.27	14.1172	16.2812	0.6692	6.7523	3.0105	0.9156	0.5952	25	1.289	5	0	5	49.0476	2060	5.4681	60	37	23	0.4524	19	1.1729	5	0	5	133.7209	45.1975	0.8226	16.8277	10.0243	0.8161	0.6763	1.1939	5	0	34.8526	9.7099	60	15	0.1185	0.565	5	0	0.6875	1.182	5	0	32.8914	8.4567	50	15	0.0724	0.3997	3	0	0.1097	6	116.1256	125.2435	170.2071	6.7865	3921.0371	11333.8789	-65.75999999999999	-119.06999999999996	136.02221325945254	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	248.3	244.48	23.1365	21.115	0.6521	9.2733	3.4093	0.927	24.4194	1514	9.401	41	3	38	59.129	3666	11.1362	90	41	49	1.5161	94	3.4152	18	0	18	197.2482	51.6224	0.9301	18.7966	12.815	0.7351	7.3016	10.2068	41	0	27.2103	16.2426	90	6	0.2996	1.4112	18	0	4.9005	7.7219	35	0	22.733	10.9741	53	6	0.129	0.6488	7	0	0.1168	6	66.4241	41.6553	125.6054	33.8927	744.2357	2588.3616	-230.28999999999996	-82.85999999999999	244.74326078566492	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	296.27	243.95	3.9214	6.8808	1.0	2.4167	1.8289	0.6913	8.1818	90	9.0534	28	0	28	55.0	605	14.2197	84	37	47	7.9091	87	8.9158	28	0	28	105.4866	36.598	0.9897	12.319	10.6456	0.3329	1.5148	2.9377	28	0	25.1	8.4511	84	13	0.4407	2.4148	28	0	1.2317	1.961	9	0	23.8301	5.1859	49	13	0.1236	0.7208	8	0	0.0291	9	40.1377	19.8318	107.9175	16.2217	768.05	2937.8083	-182.32	-83.38999999999999	200.4855967395164	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	316.41	242.63	6.6664	10.0585	0.828	4.1576	2.3032	0.8186	2.4737	47	3.3561	11	0	11	47.0	893	9.8206	65	30	35	1.7895	34	2.7402	9	0	9	75.6837	32.0174	0.9278	11.875	8.1408	0.7046	1.1472	1.7183	11	0	25.3147	9.4805	65	15	0.2538	1.0383	9	0	1.0056	1.3839	6	0	23.0	5.8183	49	15	0.0899	0.3874	3	0	0.0802	5	47.7086	40.2618	98.6562	5.419	948.0106	2064.3823	-162.17999999999995	-84.70999999999998	182.97031589850846	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	314.42	251.25	18.4307	16.5612	0.8444	5.8845	4.5635	0.5978	2.1	105	3.57	15	0	15	60.22	3011	15.7704	87	29	58	2.34	117	3.6062	15	0	15	134.5052	45.7196	0.8086	15.2949	12.0878	0.5842	0.8986	1.8406	15	0	21.7275	17.7637	87	6	0.4116	1.6117	15	0	0.6949	1.2461	5	0	15.2034	5.7504	41	6	0.0847	0.3637	3	0	0.1378	4	19.594	18.8061	35.3448	5.419	110.6162	176.41	-164.16999999999996	-76.08999999999997	180.9460610237205	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	702.54	252.28	9.0193	13.7519	0.5993	5.1659	2.5948	0.9107	8.6071	241	2.2499	12	4	8	54.2857	1520	3.5367	64	45	19	0.4286	12	1.1684	5	0	5	113.3295	42.1288	0.8024	14.8599	9.8613	0.7927	5.5655	3.9849	16	0	40.9172	11.7034	64	12	0.0517	0.3912	5	0	5.2405	3.9951	16	0	39.4885	11.3643	57	12	0.0115	0.1066	1	0	0.0752	3	140.3553	186.3802	229.6821	5.0035	9068.5049	17578.4141	223.95	-75.05999999999997	236.19400098224338	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	278.84	254.61	10.5879	15.0176	0.59	6.4172	2.7567	0.9091	3.5667	107	4.1413	15	0	15	70.0	2100	17.8538	100	35	65	2.7	81	3.9405	14	0	14	97.6437	38.4181	0.8313	15.1644	9.1457	0.7834	1.3625	2.245	15	0	30.3984	20.2767	100	11	0.3944	1.6297	14	0	1.0633	1.6475	7	0	25.0226	13.502	100	11	0.0814	0.3846	3	0	0.1049	6	17.4165	16.2475	34.0044	5.4857	127.0865	329.6741	-199.75	-72.72999999999996	212.5787275340597	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	286.53	255.89	19.215	17.73	0.7681	6.569	4.4065	0.7408	4.5926	248	5.3182	23	0	23	117.463	6343	23.7182	154	66	88	4.9259	266	5.3407	23	0	23	72.5465	36.203	0.6956	14.1355	6.5002	0.9094	1.9841	3.4679	23	0	55.5556	44.4311	154	13	1.4392	3.6015	23	0	0.9407	1.3591	6	0	30.7926	19.6196	114	13	0.0444	0.2402	2	0	0.2636	4	9.3434	8.3557	16.6938	3.9685	31.2534	40.6207	-192.06	-71.44999999999999	204.91985286935963	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	704.61	260.1	7.8429	10.5387	0.8874	3.9265	2.6833	0.7192	8.5455	188	2.4049	13	4	9	54.3636	1196	4.6552	65	46	19	0.3182	7	1.0414	4	0	4	81.5658	33.7194	0.9015	12.269	8.7357	0.7189	4.2689	3.4843	14	0	38.1415	11.5286	65	18	0.1415	0.6148	5	0	3.7737	3.2459	14	0	36.2632	10.5732	63	18	0.1211	0.5454	5	0	0.0915	6	178.1716	216.241	228.5609	5.0035	3114.3257	12398.8975	226.02000000000004	-67.23999999999995	235.80979199346243	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	291.01	259.8	3.1371	7.6632	0.6713	2.9601	1.729	0.7174	3.0	30	3.0185	10	0	10	49.0	490	7.1957	62	39	23	1.0	10	2.5386	8	0	8	54.9001	28.8415	0.8294	11.3757	6.7139	0.8046	1.1888	1.674	10	0	27.8671	9.7571	62	11	0.2448	1.0085	8	0	1.0526	1.4581	6	0	26.2782	7.906	49	11	0.188	0.78	6	0	0.0606	5	15.0325	16.2217	22.8737	3.9685	104.4396	221.8196	-187.57999999999998	-67.53999999999996	199.3687738839761	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	276.17	267.02	25.0972	22.2662	0.6361	9.641	3.2143	0.9523	1.8358	123	3.0481	16	0	16	62.8507	4211	14.3656	96	34	62	1.9104	128	3.0833	16	0	16	121.9566	42.615	0.8439	14.2157	11.9767	0.5221	0.9333	1.9789	16	0	31.0698	19.5812	96	8	0.4571	1.657	16	0	0.6895	1.4883	7	0	22.4839	9.181	51	8	0.0645	0.4717	6	0	0.2053	4	11.7131	11.0544	17.9352	6.8086	51.9369	84.7331	-202.41999999999996	-60.31999999999999	211.21637909972793	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	285.23	269.41	12.1564	14.5599	0.7206	6.3352	2.5993	0.8862	2.5588	87	4.4937	20	0	20	50.7353	1725	15.1684	83	25	58	2.0882	71	4.2737	18	0	18	90.5851	35.2531	0.916	12.6183	9.088	0.6787	0.8248	2.0839	20	0	23.4402	14.2002	83	9	0.3632	1.7919	18	0	0.53	1.0653	6	0	18.8	7.0011	45	9	0.07	0.3685	4	0	0.129	5	10.9888	11.2256	13.4071	6.8086	38.6244	61.5188	-193.35999999999996	-57.92999999999995	201.85136734736275	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	310.32	267.57	14.1172	18.706	0.507	7.9166	2.7934	0.9496	7.0	301	8.3893	34	0	34	81.7907	3517	25.3326	131	34	97	6.6977	288	8.4502	33	0	33	182.7389	49.5311	0.936	18.3642	12.4108	0.7253	1.7167	3.3629	34	0	29.2532	20.3941	131	8	0.6545	3.208	33	0	1.1797	1.5242	8	0	23.9125	9.1971	67	8	0.0402	0.3653	5	0	0.0859	6	22.4944	22.5151	27.2974	18.2038	177.4286	223.9814	-168.26999999999998	-59.76999999999998	178.57000252002013	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	267.07	272.53	17.2543	16.0806	0.8385	6.3299	3.2743	0.8659	0.4667	21	1.0135	4	0	4	47.1333	2121	9.4667	66	32	34	0.4889	22	1.1	5	0	5	133.7209	43.9472	0.8701	16.009	10.9867	0.7496	0.4064	0.8939	4	0	24.769	12.3894	66	10	0.2281	0.7547	5	0	0.3973	0.876	4	0	21.3805	8.7151	50	10	0.1886	0.6814	4	0	0.1172	5	24.089	23.0885	33.8927	9.9541	229.2383	501.813	-211.51999999999998	-54.81	218.50594156681413	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	235.74	276.73	18.4307	22.1396	0.4725	7.8172	4.8443	0.8859	4.4286	217	6.2249	26	0	26	85.0816	4169	26.1102	134	34	100	4.3673	214	6.2706	26	0	26	198.8167	51.9164	0.9269	18.0839	14.7825	0.5965	2.0473	3.3347	26	0	31.2584	28.5685	140	5	0.8067	2.9087	26	0	1.7926	2.7513	20	0	25.5	22.0956	140	5	0.4258	1.9321	20	0	0.0928	5	81.3304	54.4893	163.4416	33.1506	1179.8878	3185.9714	-242.84999999999997	-50.60999999999996	248.06752024398514	75_14	75	14
75C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	289.15	279.54	7.0586	10.634	0.7844	4.3755	1.8703	0.8867	7.7	154	7.3706	25	0	25	54.05	1081	16.4971	83	30	53	7.05	141	7.7492	23	0	23	104.3102	37.0456	0.9551	13.0839	10.6456	0.5502	1.3643	2.9877	25	0	18.6134	12.3657	83	3	0.5911	2.7785	23	0	0.8554	1.4096	7	0	15.7671	5.9149	41	3	0.0723	0.3281	3	0	0.0614	8	35.3303	22.1737	119.7645	8.6792	547.2751	3185.9714	-189.44	-47.799999999999955	195.3774644118405	75_14	75	14
